center,left,right,steering_angle,throttle,brake,speed
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_08_629.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_08_629.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_08_629.jpg,-0.25,1,0,30.17459
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_08_699.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_08_699.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_08_699.jpg,0,1,0,30.18848
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_08_784.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_08_784.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_08_784.jpg,0,1,0,30.18978
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_08_873.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_08_873.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_08_873.jpg,0,1,0,30.18997
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_08_942.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_08_942.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_08_942.jpg,0,1,0,30.19003
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_09_031.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_09_031.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_09_031.jpg,0,1,0,30.19002
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_09_103.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_09_103.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_09_103.jpg,0,1,0,30.19003
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_09_182.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_09_182.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_09_182.jpg,0,1,0,30.19002
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_09_271.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_09_271.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_09_271.jpg,0,1,0,30.19003
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_09_355.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_09_355.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_09_355.jpg,0,1,0,30.19002
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_09_431.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_09_431.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_09_431.jpg,0,1,0,30.19001
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_09_509.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_09_509.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_09_509.jpg,0,1,0,30.19004
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_09_597.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_09_597.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_09_597.jpg,0,1,0,30.19003
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_09_672.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_09_672.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_09_672.jpg,0,1,0,30.19004
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_09_746.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_09_746.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_09_746.jpg,0,1,0,30.19003
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_09_821.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_09_821.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_09_821.jpg,0,1,0,30.19003
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_09_896.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_09_896.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_09_896.jpg,0,1,0,30.19004
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_09_969.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_09_969.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_09_969.jpg,0,1,0,30.06779
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_10_055.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_10_055.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_10_055.jpg,0,1,0,30.32396
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_10_123.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_10_123.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_10_123.jpg,0,1,0,30.18301
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_10_210.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_10_210.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_10_210.jpg,0,1,0,30.3749
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_10_289.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_10_289.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_10_289.jpg,0,1,0,30.10389
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_10_363.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_10_363.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_10_363.jpg,0,1,0,30.18738
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_10_430.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_10_430.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_10_430.jpg,0,1,0,30.18995
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_10_510.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_10_510.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_10_510.jpg,-0.1,1,0,30.18805
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_10_594.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_10_594.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_10_594.jpg,0,1,0,30.19131
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_10_672.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_10_672.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_10_672.jpg,0,1,0,30.19035
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_10_741.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_10_741.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_10_741.jpg,0,1,0,30.19029
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_10_829.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_10_829.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_10_829.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_10_904.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_10_904.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_10_904.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_10_980.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_10_980.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_10_980.jpg,-0.1,1,0,30.18777
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_11_055.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_11_055.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_11_055.jpg,-0.25,1,0,30.1749
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_11_131.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_11_131.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_11_131.jpg,0,1,0,30.19013
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_11_211.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_11_211.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_11_211.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_11_289.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_11_289.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_11_289.jpg,0,1,0,30.19028
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_11_364.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_11_364.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_11_364.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_11_438.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_11_438.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_11_438.jpg,-0.15,1,0,30.18451
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_11_518.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_11_518.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_11_518.jpg,0,1,0,30.18469
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_11_591.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_11_591.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_11_591.jpg,0,1,0,30.1899
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_11_673.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_11_673.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_11_673.jpg,-0.2,1,0,30.18311
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_11_759.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_11_759.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_11_759.jpg,0,1,0,30.18883
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_11_845.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_11_845.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_11_845.jpg,0,1,0,30.19004
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_11_931.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_11_931.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_11_931.jpg,0,1,0,30.19025
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_12_009.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_12_009.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_12_009.jpg,0,1,0,30.19029
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_12_093.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_12_093.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_12_093.jpg,0,1,0,30.19029
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_12_179.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_12_179.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_12_179.jpg,0,1,0,30.19029
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_12_263.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_12_263.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_12_263.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_12_338.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_12_338.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_12_338.jpg,0,1,0,30.19032
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_12_413.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_12_413.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_12_413.jpg,0,1,0,30.19019
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_12_482.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_12_482.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_12_482.jpg,-0.2,1,0,30.1798
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_12_568.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_12_568.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_12_568.jpg,0,1,0,30.19076
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_12_648.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_12_648.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_12_648.jpg,-0.15,1,0,30.18732
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_12_724.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_12_724.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_12_724.jpg,0,1,0,30.18545
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_12_812.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_12_812.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_12_812.jpg,0,1,0,30.18969
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_12_879.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_12_879.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_12_879.jpg,0,1,0,30.19048
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_12_946.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_12_946.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_12_946.jpg,0,1,0,30.19027
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_13_017.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_13_017.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_13_017.jpg,0,1,0,30.1903
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_13_098.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_13_098.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_13_098.jpg,-0.1,1,0,30.18828
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_13_171.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_13_171.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_13_171.jpg,-0.25,1,0,30.17513
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_13_243.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_13_243.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_13_243.jpg,0,1,0,30.19007
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_13_312.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_13_312.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_13_312.jpg,-0.1,1,0,30.19017
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_13_392.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_13_392.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_13_392.jpg,-0.3,1,0,30.17427
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_13_459.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_13_459.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_13_459.jpg,0,1,0,30.18952
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_13_526.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_13_526.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_13_526.jpg,-0.1,1,0,30.18969
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_13_621.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_13_621.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_13_621.jpg,-0.35,1,0,30.16682
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_13_689.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_13_689.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_13_689.jpg,-0.05,1,0,30.18894
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_13_763.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_13_763.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_13_763.jpg,-0.25,1,0,30.18123
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_13_832.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_13_832.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_13_832.jpg,0,1,0,30.1889
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_13_904.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_13_904.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_13_904.jpg,-0.15,1,0,30.18859
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_13_977.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_13_977.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_13_977.jpg,0,1,0,30.19016
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_14_060.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_14_060.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_14_060.jpg,-0.1,1,0,30.18969
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_14_147.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_14_147.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_14_147.jpg,0,1,0,30.18816
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_14_224.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_14_224.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_14_224.jpg,0,1,0,30.18981
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_14_289.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_14_289.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_14_289.jpg,0,1,0,30.1901
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_14_364.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_14_364.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_14_364.jpg,0,1,0,30.19119
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_14_447.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_14_447.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_14_447.jpg,0,1,0,30.19024
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_14_515.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_14_515.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_14_515.jpg,0,1,0,30.19016
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_14_594.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_14_594.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_14_594.jpg,0,1,0,30.19025
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_14_668.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_14_668.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_14_668.jpg,0,1,0,30.19064
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_14_747.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_14_747.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_14_747.jpg,-0.2,1,0,30.17966
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_14_828.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_14_828.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_14_828.jpg,-0.4,1,0,30.15765
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_14_904.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_14_904.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_14_904.jpg,-0.6000001,1,0,30.13297
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_14_975.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_14_975.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_14_975.jpg,-0.7500002,1,0,30.11424
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_15_059.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_15_059.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_15_059.jpg,-1,1,0,30.09294
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_15_153.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_15_153.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_15_153.jpg,-1,1,0,30.11107
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_15_237.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_15_237.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_15_237.jpg,-1,1,0,30.13609
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_15_305.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_15_305.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_15_305.jpg,-1,1,0,30.14662
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_15_380.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_15_380.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_15_380.jpg,-1,1,0,30.15506
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_15_471.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_15_471.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_15_471.jpg,-1,1,0,30.14318
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_15_550.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_15_550.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_15_550.jpg,-1,1,0,30.15465
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_15_633.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_15_633.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_15_633.jpg,-1,1,0,30.15457
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_15_713.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_15_713.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_15_713.jpg,-1,1,0,30.16052
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_15_795.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_15_795.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_15_795.jpg,-1,1,0,30.15729
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_15_874.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_15_874.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_15_874.jpg,-1,1,0,29.81594
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_15_947.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_15_947.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_15_947.jpg,-1,1,0,29.12144
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_16_022.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_16_022.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_16_022.jpg,-1,1,0,29.90114
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_31_16_096.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_31_16_096.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_31_16_096.jpg,-1,1,0,28.85156
